Time, xOrient, yOrient, zOrient, xGyro, yGyro, zGyro, xAccel, yAccel, zAccel, CalS, CalA, CalG, CalM, Depth
24244,258.38,2.69,-0.37,-0.25,0.37,16.06,-0.16,0.02,9.37,3,3,3,3,0
24278,257.88,2.63,-0.37,1,0.12,15.81,-0.6,0.29,9.21,3,3,3,3,0
24314,257.31,2.69,-0.31,-0.06,0.12,14.38,-0.31,0.33,9.55,3,3,3,3,0
24349,256.94,2.5,-0.31,1,-1.94,11.81,-0.39,0.45,9.83,3,3,3,3,0
24384,256.38,2.5,-0.31,3,0.69,9.31,-0.72,0.71,10.1,3,3,3,3,0
24418,256.13,2.5,-0.31,2.19,-0.5,7.56,-0.73,0.57,10.06,3,3,3,3,0
24452,255.94,2.5,-0.31,-2.5,0.5,5.5,-1.01,0,9.06,3,3,3,3,0
24487,255.81,2.25,-0.31,-0.88,-0.31,3.25,-0.97,0.32,9.37,3,3,3,3,0
24523,255.75,1.31,-0.5,-3.75,0.37,1.69,-1.08,0.05,8.89,3,3,3,3,0
24559,255.75,0.94,-0.56,-1,-0.44,-0.37,-1.04,0.52,10,3,3,3,3,0
24592,255.75,0.88,-0.5,-2.44,2.25,0.25,-1.16,-0.15,8.6,3,3,3,3,0
24624,255.75,0.94,-0.5,-7.38,-1.44,1.81,-1.4,-0.99,7.28,3,3,3,3,0
24659,255.69,0.88,-0.5,-9.38,4.31,2.44,-1.26,-0.39,8.47,3,3,3,3,0
24711,255.69,0.88,-0.63,12.81,2.13,-1.94,-1.02,-1.32,7.76,3,3,3,3,0
24750,255.69,0.88,-0.63,3.75,1.19,-2.56,-1.01,1.44,9.87,3,3,3,3,0
24786,255.81,0.88,-0.63,12.31,0.37,-6.13,-0.79,2.69,10.47,3,3,3,3,0
24863,256.19,0.75,-0.75,22.44,20.12,-4.06,-2.17,-2.71,4.85,3,3,3,3,0
24900,256.13,0.94,-0.56,-8.56,-9.06,-0.88,-0.03,-1.84,8.18,3,3,3,3,0
24935,256.19,0.88,-0.75,0.94,19.81,2.69,-2.25,-4.63,5.54,3,3,3,3,0
24969,256.31,0.94,-0.5,17.19,-10.75,-4.13,0.38,-0.78,11.66,3,3,3,3,0
25004,256.25,0.81,-0.63,10.44,2.06,-2.69,-0.75,0.07,7.64,3,3,3,3,0
25036,256.31,0.88,-0.81,18.62,6.38,-1.19,0,-3.47,7.55,3,3,3,3,0
25070,256.31,0.81,-0.69,-9.63,-5.44,0.25,-1.96,4.1,12.23,3,3,3,3,0
25104,256.31,0.88,-0.75,6.38,3.94,0.06,-1.25,0.45,8.47,3,3,3,3,0
25142,256.19,0.88,-0.75,5.25,-7.25,-0.63,0.18,-0.01,8.41,3,3,3,3,0
25176,256.19,0.88,-0.75,-4.25,6.38,-1.06,-1.55,-1.3,7.28,3,3,3,3,0
25212,256.25,1,-0.69,0.19,-6.88,-1.19,0.11,0.65,10.56,3,3,3,3,0
25252,256.19,0.88,-0.81,-8.19,-0.56,0.31,-1.19,-1.73,7.47,3,3,3,3,0
25286,256.13,0.88,-1,10.38,5.69,-2.38,1.52,0.04,12.94,3,3,3,3,0
25320,256.13,1,-1,31.75,-5,-1.31,-1.37,2.72,12.39,3,3,3,3,0
25355,256.13,1.06,-1.06,-14.5,0.37,0.12,1.34,-3.18,7.69,3,3,3,3,0
25391,256.06,1.12,-1.06,20.44,-3.69,-0.75,-1.78,3.2,12.06,3,3,3,3,0
25472,256,1.12,-1,40.81,3.63,-3.44,0.55,2.83,11.4,3,3,3,3,0
25511,256,1.19,-0.5,-16.87,-14.5,-2.75,-0.56,-4.72,4.37,3,3,3,3,0
25546,256.13,1,-0.75,-23,-4.56,-3,-3.52,-1.63,2.99,3,3,3,3,0
25581,256.19,1,-1.06,-5.25,12.38,-1.81,-1.7,0.75,8.97,3,3,3,3,0
25617,256.44,1.19,-1.06,7.81,-9.06,-9.38,0.56,-0.56,8.9,3,3,3,3,0
25654,256.69,1,-1.12,1.56,15.31,-7.19,-3.5,4.39,10.53,3,3,3,3,0
25691,257.13,1.31,-0.75,-24.31,-15.44,-6.5,-3.77,-3.62,5.5,3,3,3,3,0
25729,257.5,1.19,-0.94,-8.88,-4.19,-8,-2.23,2.36,9.27,3,3,3,3,0
25765,257.75,1.12,-1,-34.13,13.63,-5.25,1.19,-2.58,6.69,3,3,3,3,0
25804,258.19,1.31,-1,12.38,3.94,-10.81,-0.9,1.88,10.59,3,3,3,3,0
25839,258.5,1.19,-1.19,18.62,14.88,-8.19,0.31,-1.64,12.13,3,3,3,3,0
25874,258.81,1.37,-1,23.12,-12.75,-14.69,-1.45,3.56,10.02,3,3,3,3,0
25909,259.25,1.12,-1.12,-0.25,12.69,-10.63,-7.2,2.53,4.21,3,3,3,3,0
25948,259.63,1.25,-1.31,-15.94,21.62,-9.56,-0.11,-1.9,5.16,3,3,3,3,0
25982,260.13,1.44,-1,40.75,-19.69,-21.44,1.48,5.49,16.44,3,3,3,3,0
26018,260.5,0.94,-1.12,-29.37,-0.88,-12.81,-0.92,2.38,6.74,3,3,3,3,0
26056,261,0.94,-1.19,2.25,17.69,-12.94,0.4,-1.58,6.7,3,3,3,3,0
26134,262.19,1.06,-1.31,27.06,2.56,-18,0.68,5.25,14.93,3,3,3,3,0
26169,262.63,0.94,-1.25,-41.75,-8.5,-11.38,-0.79,-4.65,4.05,3,3,3,3,0
26208,263.25,1.12,-1.37,59.88,17,-20.87,-4.26,-3.63,6.56,3,3,3,3,0
26245,263.69,1.12,-1.37,55.31,1.06,-13.44,0.52,10.12,16.18,3,3,3,3,0
26278,264.19,1.12,-1.19,27,6.88,-19,5.75,-1.26,11.2,3,3,3,3,0
26315,264.94,0.94,-1.37,39.06,12,-21.62,-6.56,5.36,9.83,3,3,3,3,0
26350,265.38,1.12,-0.75,10.19,-8.69,-22.75,0.43,1.63,10.13,3,3,3,3,0
26384,266.13,1.12,-1.06,8.25,0,-17.31,-0.75,5.9,8.74,3,3,3,3,0
26421,266.69,1.12,-1.06,-38.81,-3.63,-20.87,13.31,-2.06,11.11,3,3,3,3,0
26456,267.38,1.31,-0.37,-36.44,-23.19,-17.44,-0.89,-1.39,9.7,3,3,3,3,0
26489,267.81,1.44,-0.88,-4.63,7.69,-10.75,-0.89,-2.36,10.72,3,3,3,3,0
26522,268.19,1.25,-0.88,19.5,11.06,-7.06,-4.71,5.06,11.58,3,3,3,3,0
26558,268.19,1.31,-1.12,53.13,5.63,-0.81,-3.66,-0.67,9.45,2,3,3,3,0
26591,267.94,1.31,-0.81,28.19,7.56,2.69,-4.81,7.62,13.42,2,3,3,3,0
26627,267.5,1.19,-1.12,43.31,12.5,16.06,1.37,-4.46,5.09,2,3,3,3,0
26661,267,1.31,-0.37,17.5,-6.13,19.87,1.68,0.83,11.88,2,3,3,3,0
26741,265.44,1.06,-1.06,-5.44,3.69,16.81,1.19,3.27,12.74,1,3,3,3,0
26774,264.75,1.19,-1.19,32.19,5.94,10.31,-5.17,1.01,10.33,1,3,3,3,0
26811,264.31,1.19,-1.12,19.31,-4.38,10.94,-0.45,-3.07,4.56,1,3,3,3,0
26862,263.94,0.81,-1.12,-42.44,-15.94,20.25,4.16,-2.69,6.1,0,3,3,3,0
26901,263.81,1.37,-1.12,9.44,6.13,-0.19,-1.81,3.38,14.01,0,3,3,3,0
26935,263.75,0.19,-0.75,-68.19,23.19,-0.12,-2.66,3,4.75,0,3,3,3,0
26972,263.94,0.25,-1.44,106.75,4.63,-15.81,-1.66,12.13,17.26,0,3,3,3,0
27006,264.13,0.12,-1.12,-9,19.12,-7.69,-2.54,4.53,8.45,0,3,3,3,0
27041,264.25,0.56,-0.56,1.69,-38.44,-6.25,-2.47,-2.51,9.51,0,3,3,3,0
27075,264.69,0.25,-0.44,-75.37,19.62,-5.69,-4.14,-5.06,4.42,0,3,3,3,0
27112,265.06,0.5,-0.75,28.5,-6.75,-11.56,7.96,-4.79,11.86,0,3,3,3,0
27152,265.31,0.37,-0.44,36.5,-7.38,-3.19,-1.87,-4.39,7.3,0,3,3,3,0
27186,265.63,0.25,-1.25,-4.19,-4.81,-10.25,7.18,-3.53,6.38,0,3,3,3,0
27223,265.75,0.19,-1.75,31.94,14.75,-8.75,0.66,1.16,13.16,0,3,3,3,0
27256,265.81,0.88,-1.44,15.06,-6.63,-4.5,-2.4,0.53,11.21,0,3,3,3,0
27290,266,0.25,-1.31,-34.81,10,-9,-0.88,-0.48,3.03,0,3,3,3,0
27325,266.31,0.31,-1.19,17.87,5.5,-14.75,0.64,0.6,10.83,0,3,3,3,0
27406,266.81,0.75,-0.88,33.56,-22.87,-11.63,3.7,0.51,11.2,1,3,3,3,0
27440,267.06,0,-1.25,-55.81,45.63,-3.38,-0.92,4.37,2.09,1,3,3,3,0
27474,267.31,0.25,-1.56,69.12,-2.5,-12.38,-1.8,2.7,16.57,1,3,3,3,0
27511,267.25,0.56,-0.88,48,-20.25,-7.94,6.03,0.45,13.9,2,3,3,3,0
27546,267.19,0.31,-1.19,9.5,-1.44,9.94,-6.1,-2.08,10.89,2,3,3,3,0
27580,266.88,0.44,-1.19,44.94,-1.12,7.13,2.36,1.57,12.71,2,3,3,3,0
27617,266.44,0.25,-1.25,10.38,-1.81,8.5,-2.78,1.73,13.11,2,3,3,3,0
27654,266.19,0.31,-1.69,110.94,16.69,9.13,-3.67,6.72,25.15,2,3,3,3,0
27688,265.88,0.06,-1.25,43.94,-4.56,4.31,-2.05,2.67,9.5,2,3,3,3,0
27725,265.75,0.06,-0.88,-73.25,-8.56,8.38,3.23,-7.47,3.66,2,3,3,3,0
27759,265.63,0.5,-0.75,27.12,-34.81,1.25,-0.67,-1.84,6.53,2,3,3,3,0
27793,265.56,0,-1.25,-48.88,42.06,7.38,-14.89,2.02,3.43,2,3,3,3,0
27830,265.81,-0.12,-1.31,-21.94,12.44,-3.94,3.36,-1.65,8.51,2,3,3,3,0
27867,265.94,0.25,-1.44,17.06,-19.37,-7,6.16,0.48,8.36,2,3,3,3,0
27901,266.44,0,-1.63,30.31,4.69,-18.25,1.21,3.38,16.6,2,3,3,3,0
27935,266.88,0,-1.06,8.38,-5.81,-17.25,3.54,0.78,10.54,2,3,3,3,0
28017,268.13,-0.06,-1.44,11.38,5.5,-25.69,-6.76,0.94,8.33,2,3,3,3,0
28052,268.69,-0.06,-1.25,-18.06,11.25,-12.19,-0.7,-3.05,8.54,2,3,3,3,0
28089,269.06,0.12,-1.37,-23.62,-9.44,-4.94,-3.59,-0.1,7.43,2,3,3,3,0
28127,269.5,0.25,-1.44,33.63,0.88,-18.81,2.97,3.48,11.73,2,3,3,3,0
28161,269.94,0.25,-1.56,7.38,9.63,-17.69,11.66,-2.86,11.28,3,3,3,3,0
28194,270.31,0,-1.31,15.25,-3.94,-17.5,-3.52,-1,10.81,3,3,3,3,0
28229,270.69,0.12,-1.75,-43.69,-12.25,-10.13,-1.24,-5.08,5.3,3,3,3,3,0
28267,271.44,0.12,-1.81,26,11.5,-27.62,4.92,4.29,16.3,3,3,3,3,0
28307,272.44,0.81,0.06,11.38,-47.19,-41.06,1.13,-2.4,6.25,3,3,3,3,0
28341,272.94,0.19,-1.88,-109.25,24.37,-8.25,-0.22,-5.62,-0.07,3,3,3,3,0
28376,274,0.06,-2.44,81.69,-2.38,-46.5,8.5,11.82,28.11,3,3,3,3,0
28409,275.31,0,-2,-56.31,36.13,-32.56,5.91,-2.74,-13.07,3,3,3,3,0
28443,276.94,1.25,-2.44,309.5,-44.19,-75,16.32,9.96,39.22,3,3,3,3,0
28479,276.81,-0.25,1.19,121.94,37.5,-17.87,3.12,7.9,2.94,3,3,3,3,0
28517,278.13,0.06,-2.13,24.75,10.19,-30.06,11.03,9.84,12.14,3,3,3,3,0
28551,279.13,0.12,-0.88,35.25,-1.44,-52.31,-4.77,3.98,15.45,3,3,3,3,0
28584,280.19,0.12,-0.88,-5.81,1.19,-26.62,5.07,-3.26,8.76,3,3,3,3,0
28662,282.25,0.69,-0.69,-58.69,13.31,-42.5,-4.62,1.7,11.06,3,3,3,3,0
28696,282.81,-0.06,-1,-47.06,-7.75,-25.5,-0.75,-7.96,2.47,3,3,3,3,0
28732,283.44,0,-1.88,-173.13,20.87,-23.12,-8.37,-0.36,0.25,3,3,3,3,0
28771,284.5,-0.63,-1.75,89.12,24.19,-20.75,-5.59,-9.45,-2.71,3,3,3,3,0
28806,285.38,0.19,-1.12,65.06,-21.06,-19.81,-3.67,7.18,24.81,3,3,3,3,0
28839,285.56,0.06,-0.31,-0.94,-11.56,-10.56,2.7,5.5,15.79,3,3,3,3,0
28873,286.06,0.69,-1.31,9.25,-26.5,-15.69,3.97,-3.05,11.49,3,3,3,3,0
28923,286.69,0,-1.19,-4.06,20.44,-14.06,0.49,-1.63,7.39,3,3,3,3,0
28961,286.88,-0.12,-1.31,3.5,3.31,-6.75,-2.78,-1.35,8.47,3,3,3,3,0
28997,287.06,0,-1.5,26.69,-7.13,-6.75,1.32,5.99,16.64,3,3,3,3,0
29033,287.13,-0.06,-1.31,-1.88,0.19,0.56,-2.61,-1.52,9.32,3,3,3,3,0
29070,287.25,-0.63,-1.88,2.94,47.38,1.94,-1.48,1.56,-2.6,3,3,3,3,0
29104,287.38,-0.19,-1.5,109.87,7.88,-17.31,1.98,7.92,28.34,3,3,3,3,0
29137,288.13,-0.75,-2.25,79.56,-0.63,-28.81,14.85,-6.04,10.69,3,3,3,3,0
29173,288.25,-0.94,-2,-69.19,-15.81,4.31,3.84,-5.82,-3.6,3,3,3,3,0
29212,288.44,-0.12,-2.44,-72,6.75,0.25,-2.37,-8.42,3.05,3,3,3,3,0
29292,289.56,-0.63,-3.38,18.44,3.19,-19.5,-1.56,3.22,13.63,3,3,3,3,0
29326,290.19,-0.37,-3.38,-15.19,3.88,-18.94,-5.4,-1.35,9.63,3,3,3,3,0
29363,290.63,-0.06,-3.13,-1.56,-29.31,-15,-2.58,-1.69,6.47,3,3,3,3,0
29396,291.38,-0.81,-3.19,-23.25,21.69,-23.81,-2.78,0.78,5.45,3,3,3,3,0
29433,291.94,-0.5,-2.88,-4.13,-20.37,-18.87,3.55,-4.35,6.91,3,3,3,3,0
29473,292.5,-0.37,-3.13,24.06,-12.63,-14.56,-2.31,1.25,13.9,3,3,3,3,0
29508,292.88,-0.25,-3.81,74.62,9,-10.75,-1.47,10.4,19.97,3,3,3,3,0
29542,293.44,0.25,-2.81,95.75,-21.37,-45.81,5.29,1.6,15.74,3,3,3,3,0
29577,294.44,-0.94,-1.81,-84.31,3.63,-14.06,3,-10.39,1.87,3,3,3,3,0
29613,295.25,-0.94,-2.94,2.31,-18.44,-16,-6.59,3,8.74,3,3,3,3,0
29646,295.69,-0.5,-3.5,-66.56,-8.88,-9.81,1.68,-3.87,2.35,3,3,3,3,0
29686,296.38,-0.5,-3.63,20.37,11.75,-19.75,-3.77,-1.48,2.39,3,3,3,3,0
29721,297.63,-0.63,-3.44,35.38,8.88,-23.94,0.24,4.57,14.85,2,3,3,3,0
29755,298.69,-0.75,-3.31,28.12,3.75,-20.62,2.82,-2.89,7.96,2,3,3,3,0
29789,299.5,-0.44,-3.13,-17.19,-14,-20.69,-0.45,-0.49,6.51,2,3,3,3,0
29826,300.19,-0.25,-3.63,38.38,12.31,-26.12,0.25,2.88,10.2,2,3,3,3,0
29860,301.25,-0.75,-2.75,0.06,-4.63,-28.69,-1.1,2.89,10.73,2,3,3,3,0
29940,303.38,-0.19,-3.19,1.44,4.38,-19.37,0.46,-0.25,8.78,2,3,3,3,0
29977,304.5,-0.63,-3.38,16.62,9.31,-26.56,-1.05,3.96,14.06,2,3,3,3,0
30012,305.63,-0.63,-3.5,24.81,3.06,-25.06,2.09,3.41,16.42,2,3,3,3,0
30046,306.31,-0.69,-3.38,45.75,-1.88,-27.69,1.02,3.24,14.47,2,3,3,3,0
30080,307.44,-0.75,-3.5,-5.69,-8.69,-22,-0.82,0.73,6.05,2,3,3,3,0
30116,308.56,-0.37,-3.44,16.06,-3.44,-28.81,-0.76,0.14,9.12,2,3,3,3,0
30151,310.19,-1.06,-2.75,-63.44,3.75,-27.75,2.57,-6.01,3.13,2,3,3,3,0
30185,310.94,-1,-2.75,-49.75,-16.94,-24.31,0.96,-4.41,8.53,2,3,3,3,0
30218,311.94,-0.75,-3.31,10.19,-6.63,-24.44,1.25,-0.72,6.09,2,3,3,3,0
30249,312.69,-0.56,-3.56,-30.94,10.44,-24.12,0.3,-2.06,4.21,2,3,3,3,0
30281,314.25,-0.81,-3.44,4.25,3.81,-31.25,-0.34,4.32,13.52,2,3,3,3,0
30313,315.38,-1,-3.5,42.31,1.81,-34,-0.86,1.89,9.7,2,3,3,3,0
30373,317.38,-0.63,-3.5,-2.75,3.19,-30.5,-2.45,1.42,10.62,2,3,3,3,0
30409,318.75,-0.94,-3.75,37.63,14.88,-37.75,-1.24,-2.42,4.07,2,3,3,3,0
30445,320.06,-0.94,-3.63,10.06,0.31,-33.13,-0.2,0.49,9.98,2,3,3,3,0
30481,321.31,-0.94,-3.69,-15.38,5.13,-32.38,-0.11,-1.11,7.78,2,3,3,3,0
30561,324.44,-1.06,-3.63,-22.31,2.69,-36.81,0.22,3.21,10.02,2,3,3,3,0
30597,326.06,-1.19,-3.81,39.81,5.94,-45.19,-0.06,2.22,11.26,2,3,3,3,0
30638,327.81,-1.12,-3.63,26.75,-16.56,-44.56,1.61,3.47,13.57,2,3,3,3,0
30673,329.69,-1.12,-3.69,43.19,1.63,-47.75,-0.31,2.48,10.21,2,3,3,3,0
30709,331.13,-1.25,-3.56,34.31,-0.56,-48.81,0.67,1.68,11.4,2,3,3,3,0
30746,333,-1.19,-3.69,4.63,-0.12,-49.44,0.12,0.22,9.04,2,3,3,3,0
30783,334.44,-1.37,-3.5,26,-2.5,-56.75,-0.76,1.59,11.17,2,3,3,3,0
30821,336.88,-1.37,-3.69,5.69,-9.69,-56.56,1.11,2.89,11.99,2,3,3,3,0
30860,339.31,-1.25,-3.69,8.06,-10.63,-61.25,0.79,5.79,16.24,3,3,3,3,0
30896,341.75,-1.44,-3.81,27,-1.75,-66.06,-0.04,0.27,9.17,3,3,3,3,0
30934,343.63,-1.44,-3.69,5.06,-3.19,-68.19,0.13,0.96,9.17,3,3,3,3,0
30971,346.5,-1.44,-3.69,-2.56,-4.38,-68.75,0.36,0.28,9.63,3,3,3,3,0
31025,349.94,-1.5,-3.69,-14.31,2,-67.75,0.36,0.58,9.38,3,3,3,3,0
31060,352.69,-1.63,-3.56,18.75,-6.06,-73.37,0.71,2.35,10.83,3,3,3,3,0
31099,355.5,-1.69,-3.56,-10.5,4.69,-72.87,-0.54,1.22,8.48,3,3,3,3,0
31135,358.63,-1.63,-3.5,0.88,-7.13,-77.19,-0.33,-0.77,7.56,3,3,3,3,0
31216,4.75,-1.75,-3.5,-1.44,-4.31,-74.81,0.42,2.31,12.24,3,3,3,3,0
31252,6.94,-1.81,-3.44,-4.06,-2.44,-73.87,-0.04,0.26,9.62,3,3,3,3,0
31290,9.81,-1.81,-3.5,13,-6.38,-73.81,0.16,1.6,11.21,3,3,3,3,0
31326,12.63,-1.88,-3.5,-1.5,-0.25,-71.56,0.15,1.3,10.47,3,3,3,3,0
31366,14.75,-1.94,-3.5,-1.94,-2.81,-71.56,-0.44,0.98,9.06,3,3,3,3,0
31401,17.56,-1.94,-3.5,0.75,-3.88,-72.31,-0.13,0.7,9.06,3,3,3,3,0
31437,20.37,-2,-3.5,3.44,-3.06,-73.19,-0.28,0.9,9.51,3,3,3,3,0
31475,22.56,-2,-3.5,2.94,-3.19,-73.44,-0.22,0.83,9.21,3,3,3,3,0
31511,25.44,-2.06,-3.56,1.75,-2.88,-74.31,-0.33,0.86,9.27,3,3,3,3,0
31547,28.31,-2.06,-3.63,2.81,-3.81,-74.31,-0.13,0.84,9.68,3,3,3,3,0
31587,30.5,-2.13,-3.56,3.56,-3.25,-72.62,-0.41,0.79,9.67,3,3,3,3,0
31625,33.31,-2.13,-3.63,3.75,-4.38,-71.56,-0.41,0.77,9.56,3,3,3,3,0
31661,36.06,-2.19,-3.63,3.06,-3.5,-71.69,-0.33,0.92,9.55,3,3,3,3,0
